customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,services_count,monthly_to_total_ratio,internet_no_tech_support,fiber_optic,month_to_month,no_online_security,expected_tenure,CLV
7446-SFAOA,0,0,1,0,37,1,0,2,1,1,1,1,1,1,1,1,0,19.85,717.5,0,2,1,0.9769215058887603,0,0,0,0,54,1071.9
9496-IVVRP,0,0,1,1,11,1,0,0,2,0,0,0,0,0,0,0,0,51.0,581.7,0,3,3,1.0368983957219253,1,0,1,0,17,867.0
2371-JUNGC,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,20.25,208.0,0,3,1,0.9337822671156004,0,0,1,0,17,344.25
9831-BPFRI,0,0,1,1,39,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3474.45,1,2,6,0.9948460249967788,0,1,0,1,54,4835.7
3190-FZATL,1,0,0,1,14,1,0,2,1,1,1,1,1,1,0,0,3,19.95,268.4,0,1,1,0.9609738632295022,0,0,1,0,20,399.0
0378-XSZPU,1,0,1,0,58,1,0,0,2,2,2,0,0,0,1,0,1,60.3,3563.8,1,2,5,1.0189855321095673,1,0,0,0,66,3979.7999999999997
1984-GPTEH,0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,25.15,702.0,0,2,2,0.9625008569274013,0,0,1,0,35,880.25
6416-JNVRK,0,0,0,0,46,1,0,0,0,0,0,0,0,2,1,0,1,55.65,2688.85,0,2,3,1.0503730614477127,1,0,0,1,54,3005.1
3577-AMVUX,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,55.05,0,0,4,1.0,0,0,1,1,7,385.34999999999997
4636-OLWOE,1,0,0,1,54,1,0,0,0,2,2,2,0,0,1,1,2,61.0,3283.05,0,2,5,0.9966757741347906,0,0,0,1,66,4026.0
5562-YJQGT,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,1,20.35,35.1,0,0,1,0.8624078624078624,0,0,1,0,8,162.8
7305-ZWMAJ,1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,20.7,587.1,0,2,1,0.9454106280193237,0,0,0,0,42,869.4
2927-QRRQV,1,0,1,0,46,1,2,1,0,2,2,0,2,0,1,1,2,94.65,4312.5,0,2,6,0.9904912836767035,1,1,0,1,54,5111.1
0689-NKYLF,1,0,0,0,13,1,0,1,0,0,2,0,2,0,0,1,2,83.2,1060.6,1,1,4,0.9805843195266271,1,1,1,1,19,1580.8
8372-JUXUI,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,74.35,1,0,3,1.0,1,1,1,1,7,520.4499999999999
6771-XWBDM,0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,5921.35,1,2,7,0.9940988835725678,1,1,1,1,63,6583.5
0578-SKVMF,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,1845.9,1,1,4,1.0072574484339192,1,1,1,1,28,2332.4
3658-QQJYD,1,0,0,0,62,1,0,0,2,2,0,0,2,2,1,1,1,74.3,4698.05,0,2,6,1.0198519515477795,1,0,0,0,78,5795.4
9796-BPKIW,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,1,69.95,562.7,0,3,2,1.00553967119371,1,1,1,1,14,979.3000000000001
8807-ARQET,0,0,0,0,41,0,1,0,0,2,0,0,0,2,0,1,2,40.35,1677.85,0,2,3,1.0142049747635022,1,0,1,1,47,1896.45
1972-XMUWV,0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3808.2,0,2,4,0.9797272961152559,0,0,0,1,84,5023.2
7869-ZYDST,1,0,1,0,31,1,2,0,0,0,0,0,2,0,0,1,1,59.05,1882.8,0,2,4,1.0285433339706647,1,0,1,1,37,2184.85
0843-WTBXE,1,0,0,0,53,1,2,1,0,0,0,0,2,0,0,0,0,85.45,4517.25,1,2,4,0.9974386433642094,1,1,1,1,59,5041.55
7162-WPHPM,1,0,1,1,58,1,2,0,2,2,2,2,0,0,2,0,1,71.6,4230.25,0,2,7,1.0186500674243886,0,0,0,0,84,6014.4
9885-AIBVB,1,0,1,0,29,1,2,1,0,2,2,0,0,0,0,1,2,85.8,2440.25,0,2,5,0.9807290410738687,1,1,1,1,35,3003.0
3992-YWPKO,0,0,0,0,6,1,2,1,0,2,2,2,2,2,0,1,1,109.9,669.45,1,0,8,1.015241128298453,0,1,1,1,12,1318.8000000000002
9888-ZCUMM,1,0,1,1,64,0,1,0,2,0,2,2,2,2,2,1,0,60.05,3845.45,0,2,6,1.0005854496253122,0,0,0,0,84,5044.2
8631-NBHFZ,1,1,1,1,66,1,2,0,2,2,2,2,2,0,2,0,1,79.4,5154.6,1,2,8,0.9836272040302266,0,0,0,0,84,6669.6
4102-OQUPX,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4,1,0,3,1.0,1,1,1,1,7,520.8000000000001
8982-NHAVY,1,0,0,0,27,1,2,1,0,0,2,0,2,2,1,1,0,100.5,2673.45,0,2,6,0.9852404643449418,1,1,0,1,42,4221.0
0520-FDVVT,1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,1,0,102.35,3626.1,1,2,6,1.0122409100425709,1,1,0,1,42,4298.7
6427-FEFIG,0,0,1,1,24,1,2,0,2,0,2,0,2,2,2,0,1,78.6,1846.65,0,1,7,0.9789281170483461,1,0,0,0,36,2829.6
4671-LXRDQ,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.0,96.45,1,0,2,1.0716666666666668,1,0,1,1,8,360.0
8099-MZPUJ,1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,5443.65,0,2,9,1.0143951252236136,0,1,0,0,60,6708.0
0730-BGQGF,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,90.3,6287.3,0,2,9,0.9806591486905931,0,0,0,0,84,7585.2
9938-PRCVK,0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,0,19.7,804.25,0,2,1,0.9957286121084562,0,0,0,0,60,1182.0
7479-NITWS,1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,1,89.35,631.85,1,3,5,1.010232632504597,1,1,1,1,13,1161.55
2592-HODOV,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,19.3,259.65,0,1,1,1.0348744519728974,0,0,0,0,30,579.0
9793-WECQC,1,0,0,0,23,1,0,1,0,2,0,0,2,2,0,0,3,95.3,2192.9,0,1,5,1.0004562251927551,1,1,1,1,29,2763.7
8630-FJLIB,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,69.8,1221.65,0,1,2,0.9723416109519263,1,1,1,1,24,1675.1999999999998
6765-MBQNU,0,0,1,0,26,1,2,2,1,1,1,1,1,1,1,0,3,26.0,684.05,0,2,2,1.0119082840236686,0,0,0,0,42,1092.0
5914-XRFQB,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,115.8,8424.9,0,2,9,1.010470639032815,0,1,0,0,84,9727.199999999999
9850-OWRHQ,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.1,228.0,1,0,3,1.0256410256410258,1,1,1,1,9,666.9
3709-OIJEA,1,0,0,0,26,1,0,1,0,2,2,2,0,0,1,1,2,85.2,2184.6,0,2,5,0.9861863488624051,0,1,0,1,42,3578.4
2207-OBZNX,1,0,0,0,7,1,0,0,2,0,0,0,0,0,0,1,3,51.0,354.05,1,3,3,0.9917366946778712,1,0,1,0,13,663.0
3269-ATYWD,1,1,0,0,39,1,2,1,0,0,0,0,2,2,0,1,0,95.65,3759.05,1,2,5,1.0076936480491105,1,1,1,1,45,4304.25
2716-GFZOR,1,0,1,0,43,1,0,1,2,2,2,0,0,0,0,1,1,86.1,3551.65,0,2,5,0.9593090781406154,1,1,1,0,49,4218.9
5902-WBLSE,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,1,20.15,1411.2,0,2,1,1.0004962779156328,0,0,0,0,84,1692.6
2181-UAESM,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,119.5,0,0,4,1.1178671655753039,1,0,1,0,8,427.6
2400-FEQME,1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,20.5,1177.95,0,2,1,1.0447450110864744,0,0,0,0,84,1722.0
7945-PRBVF,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,0,21.45,705.45,0,2,1,0.9396603396603397,0,0,0,0,60,1287.0
4786-UKSNZ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,1,0,1,1.0,0,0,1,0,7,141.4
5214-CHIWJ,1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,20.3,595.05,0,2,1,1.0856595511767924,0,0,0,0,42,852.6
4458-KVRBJ,1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1510.5,0,2,2,1.0240677966101694,0,0,0,0,84,2100.0
7901-IIDQV,1,0,0,0,24,1,2,0,0,0,0,2,0,0,1,0,0,54.6,1242.25,0,1,4,0.9479929792429792,0,0,0,1,30,1638.0
1981-INRFU,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.75,164.5,1,0,3,1.031347962382445,1,1,1,1,8,638.0
7073-QETQY,1,0,1,1,66,1,0,2,1,1,1,1,1,1,1,1,2,20.35,1359.5,0,2,1,1.012210557665103,0,0,0,0,78,1587.3000000000002
4369-NYSCF,1,0,0,0,56,1,0,0,0,2,0,2,2,2,1,1,0,75.75,4284.65,0,2,6,1.010054219707685,0,0,0,1,66,4999.5
6688-UZPWD,0,0,1,0,11,1,2,1,0,2,0,0,2,2,0,1,2,102.0,1145.35,1,3,6,1.0208110516934046,1,1,1,1,17,1734.0
9619-GSATL,0,0,0,0,43,1,0,0,0,2,0,2,0,0,1,0,2,55.45,2444.25,0,2,4,1.025122150690964,0,0,0,1,54,2994.3
5447-WZAFP,0,0,0,0,53,1,0,1,0,2,2,0,2,2,1,1,3,100.3,5200.8,0,2,6,0.9783479749430953,1,1,0,1,66,6619.8
9388-ZEYVT,1,0,0,0,43,0,1,0,0,0,2,2,0,2,1,0,2,44.15,1931.3,0,2,4,1.0173035897706022,0,0,0,1,54,2384.1
2229-DPMBI,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.5,162.15,0,3,1,1.039423076923077,0,0,0,0,36,702.0
8197-BFWVU,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,93.25,6688.95,0,2,9,0.9962689901697944,0,0,0,0,84,7833.0
2821-WARNZ,0,0,0,1,49,1,0,2,1,1,1,1,1,1,1,0,1,19.45,921.3,0,2,1,0.966685903153035,0,0,0,0,66,1283.7
8905-IAZPF,0,0,1,0,69,1,0,1,0,2,0,0,2,2,1,1,1,95.65,6744.2,0,2,5,1.021871709205512,1,1,0,1,78,7460.700000000001
3363-EWLGO,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,109.6,0,0,1,1.0987468671679197,0,0,1,0,11,219.45
7268-WNTCP,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.45,1297.35,0,2,1,1.0232273838630808,0,0,0,0,84,1717.8
5502-RLUYV,0,0,1,1,69,1,2,1,0,2,2,0,2,2,0,1,2,103.95,7446.9,1,2,7,1.0382499947717339,1,1,1,1,75,7796.25
7860-UXCRM,1,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,74.5,4674.55,0,2,7,0.9959625013316289,0,0,0,0,84,6258.0
7825-GKXMW,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,45.8,1,0,2,1.0,1,0,1,1,7,320.59999999999997
5343-SGUBI,0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,80.2,4297.6,0,2,4,1.030500671398427,1,1,0,1,66,5293.2
8316-BBQAY,0,0,0,0,65,0,1,0,2,0,2,2,2,2,2,0,1,59.95,3921.1,0,2,6,1.0062487970744851,0,0,0,0,84,5035.8
1928-BXYIV,1,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,2,61.15,61.15,0,0,5,1.0,1,0,1,0,7,428.05
2141-RRYGO,0,0,0,0,4,1,0,0,0,2,0,0,2,2,0,1,0,68.65,261.25,1,0,5,0.9513838310269482,1,0,1,1,10,686.5
4390-KYULV,1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.55,51.15,1,0,1,0.8296836982968369,0,0,1,0,9,184.95000000000002
8012-SOUDQ,0,1,0,0,43,1,2,1,0,2,0,0,2,0,0,1,2,90.25,3838.75,0,2,5,0.9891773497390969,1,1,1,1,49,4422.25
2100-BDNSN,0,0,1,0,5,1,2,0,0,0,2,2,2,0,0,0,0,67.95,350.3,1,0,6,1.0310522442972774,0,0,1,1,11,747.45
2645-QTLMB,1,0,0,0,7,1,0,1,0,2,0,0,2,2,0,1,2,94.25,669.0,1,3,5,1.0140204622963245,1,1,1,1,13,1225.25
8404-VLQFB,0,0,1,1,15,1,2,2,1,1,1,1,1,1,0,1,2,25.25,394.85,0,1,2,1.0425082508250825,0,0,1,0,21,530.25
6980-IMXXE,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,20.2,1412.65,0,2,1,1.013524178504807,0,0,0,0,84,1696.8
0880-TKATG,1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,385.9,1,0,6,0.953781512605042,1,1,1,1,10,1011.5
6110-OHIHY,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,79.25,267.6,1,0,3,1.1255520504731862,1,1,1,1,9,713.25
9489-DEDVP,0,0,1,1,70,1,2,0,2,2,0,0,2,0,2,1,1,69.2,4872.35,0,2,6,1.0058526011560693,1,0,0,0,84,5812.8
5842-POCOP,0,0,1,0,5,1,0,1,2,0,2,0,0,2,0,1,3,88.9,454.15,1,0,5,1.0217097862767153,1,1,1,0,11,977.9000000000001
0831-JNISG,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,19.8,1396.25,0,2,1,0.993206715037701,0,0,0,0,84,1663.2
7028-DVOIQ,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,99.05,3395.8,1,2,6,0.9795341458138026,1,1,1,1,41,4061.0499999999997
5214-NLTIT,1,0,1,1,72,1,2,1,0,0,2,0,0,2,2,1,1,90.8,6511.8,0,2,5,0.996053597650514,1,1,0,1,84,7627.2
5481-NTDOH,0,1,1,0,67,1,2,1,2,0,2,0,2,2,1,1,1,107.05,7142.5,0,2,7,0.9958381841376955,1,1,0,0,78,8349.9
9300-AGZNL,1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,94.0,94.0,1,0,5,1.0,1,1,1,1,7,658.0
1641-RQDAY,0,1,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,100.4,3217.65,0,2,6,1.0015095866533865,1,1,1,1,38,3815.2000000000003
3982-DQLUS,1,1,1,1,65,1,2,1,2,2,0,0,0,0,0,1,2,85.75,5688.45,0,2,5,1.020578605068401,1,1,1,0,71,6088.25
3640-PHQXK,0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2806.9,1,2,5,1.007176432595357,1,1,1,1,37,3326.3
4522-AKYLR,0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,731.3,0,1,4,1.026530039303762,1,0,1,1,19,1041.2
0282-NVSJS,0,1,1,1,12,0,1,0,0,0,0,2,0,0,0,1,3,29.3,355.9,0,3,2,1.0122298065984072,0,0,1,1,18,527.4
4003-OCTMP,0,0,1,0,31,1,0,0,2,0,0,2,0,2,1,1,2,64.0,1910.75,0,2,5,0.9630796370967742,0,0,0,0,42,2688.0
6754-LZUKA,1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4932.5,0,2,7,0.9995136679567974,1,0,0,1,84,6795.6
4398-HSCJH,0,0,0,0,3,1,2,0,0,0,0,2,2,0,0,1,2,63.6,155.65,1,0,5,0.8157756813417191,0,0,1,1,9,572.4
6885-PKOAM,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,0,2,9,1.0222641974294748,0,0,0,0,84,7203.0
9658-WYUFB,0,0,0,0,17,1,2,1,2,2,0,0,2,0,0,1,2,94.4,1617.5,1,1,6,1.0079137587238285,1,1,1,0,23,2171.2000000000003
1013-QCWAM,0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,6690.75,0,2,6,1.0057043650793651,1,1,1,1,72,7257.599999999999
9639-BUJXT,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,1328.15,0,2,1,1.0283778552071237,0,0,0,0,78,1599.0
8295-KMENE,0,0,1,1,59,1,2,0,2,0,2,2,2,0,2,1,3,76.45,4519.5,0,2,7,1.0019842369555818,0,0,0,0,84,6421.8
8111-SLLHI,1,1,1,0,39,1,2,1,0,2,2,0,2,2,0,1,2,105.65,4284.8,1,2,7,1.0399116579902192,1,1,1,1,45,4754.25
2929-ERCFZ,0,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.2,777.3,1,3,5,1.0314490445859872,1,1,1,1,14,1318.8
9770-KXGQU,0,0,0,0,53,1,2,1,2,2,2,0,2,0,1,0,3,98.6,5311.85,0,2,7,1.0164663783535537,1,1,0,0,66,6507.599999999999
3521-SYVOR,0,0,0,0,37,1,0,0,0,0,0,0,2,2,0,1,2,64.75,2345.2,1,2,4,0.9789001356568924,1,0,1,1,43,2784.25
4860-IJUDE,1,0,0,0,13,1,0,1,2,0,0,0,0,0,0,1,1,73.75,956.65,0,1,3,0.9978096479791395,1,1,1,0,19,1401.25
9504-DSHWM,1,0,0,0,20,1,2,0,2,0,0,2,0,0,0,0,0,59.2,1191.2,0,1,5,1.0060810810810812,0,0,1,0,26,1539.2
8739-QOTTN,0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,41.85,0,0,1,1.0282555282555281,0,0,1,0,8,162.8
5597-GLBUC,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,85.45,85.45,1,0,4,1.0,1,1,1,1,7,598.15
8996-ZROXE,1,1,0,0,57,1,0,0,0,0,2,2,0,0,1,1,2,53.5,3035.8,0,2,4,0.9955074602393835,0,0,0,1,66,3531.0
7508-MYBOG,1,0,1,0,14,1,2,1,0,0,0,0,2,0,0,1,2,86.1,1235.55,1,1,4,1.0250124440019912,1,1,1,1,20,1722.0
2205-YMZZJ,1,1,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,84.8,546.95,1,3,4,0.9214117250673854,1,1,1,1,13,1102.3999999999999
6416-YJTTB,1,0,0,0,11,1,0,1,2,0,2,0,0,0,0,1,0,79.5,795.65,0,3,4,0.9098341909662664,1,1,1,0,17,1351.5
2931-SVLTV,1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,110.1,4469.1,0,2,8,1.014782016348774,0,1,1,0,46,5064.599999999999
4910-AQFFX,1,0,1,1,9,1,2,1,0,0,2,0,0,0,0,1,0,79.35,661.25,1,3,4,0.9259259259259259,1,1,1,1,15,1190.25
8779-QRDMV,1,1,0,0,1,0,1,0,0,0,2,0,0,2,0,1,2,39.65,39.65,1,0,3,1.0,1,0,1,1,7,277.55
3956-MGXOG,0,0,0,0,28,1,0,1,0,0,0,0,0,2,0,1,2,80.6,2244.95,0,2,3,0.9947492024104928,1,1,1,1,34,2740.3999999999996
1049-FYSYG,0,0,1,0,17,0,1,0,0,2,2,0,0,0,0,1,1,35.65,646.05,0,1,3,1.0660011550202129,1,0,1,1,23,819.9499999999999
8883-ANODQ,0,0,1,1,68,1,2,1,0,2,2,0,0,0,2,1,1,84.4,5746.75,0,2,5,1.0013155143574015,1,1,0,1,84,7089.6
0311-UNPFF,0,0,0,0,26,1,0,1,0,0,0,0,2,2,0,1,0,88.8,2274.35,1,2,4,0.9850788288288289,1,1,1,1,32,2841.6
9838-BFCQT,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,26.1,1851.45,0,2,2,0.9852330779054917,0,0,0,0,84,2192.4
1810-MVMAI,1,0,1,1,30,1,2,0,2,2,2,2,0,0,0,0,2,67.6,2000.2,0,2,7,0.9862919132149903,0,0,1,0,36,2433.6
3012-VFFMN,0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.65,158.95,0,3,1,1.0996195088204774,0,0,1,0,13,268.45
0799-DDIHE,0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,0,2,46.3,639.45,0,1,2,0.9207343412526998,1,0,1,1,21,972.3
0869-PAPRP,0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,85.7,2067.0,0,2,4,0.9276546091015168,1,1,1,1,32,2742.4
1170-SASML,0,0,1,0,69,1,2,1,0,2,2,0,0,0,0,1,0,85.4,5869.4,0,2,5,0.996062858500492,1,1,1,1,75,6405.0
5299-RULOA,0,0,1,1,10,1,2,1,2,0,0,0,2,2,0,1,2,100.25,1064.65,1,3,6,1.061995012468828,1,1,1,0,16,1604.0
7841-FCRQD,0,0,1,0,33,1,0,0,0,2,0,2,0,0,1,1,1,53.75,1857.3,0,2,4,1.0471035940803382,0,0,0,1,42,2257.5
2947-DOMLJ,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,50.6,50.6,1,0,3,1.0,1,0,1,0,7,354.2
9492-TOKRI,0,0,0,0,18,1,2,1,0,2,0,0,2,0,0,1,1,90.0,1527.35,1,1,5,0.9428086419753086,1,1,1,1,24,2160.0
5071-FBJFS,0,0,1,1,4,1,0,0,2,0,0,0,0,0,0,0,2,50.3,217.1,0,0,3,1.0790258449304175,1,0,1,0,10,503.0
6745-JEFZB,1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,3236.35,0,2,5,1.0105698672911787,0,1,1,1,41,3751.5
4138-NAXED,1,0,0,0,51,1,2,1,0,2,0,0,0,0,0,0,0,81.0,4085.75,0,2,4,0.9890462357782619,1,1,1,1,57,4617.0
7016-NVRIC,1,1,1,0,29,1,0,1,2,0,2,0,0,2,1,0,0,90.1,2656.7,0,2,5,1.0167629836580045,1,1,0,0,42,3784.2
2433-KMEAS,1,0,0,0,22,1,2,0,2,0,0,0,0,0,0,1,2,54.45,1127.35,1,1,4,0.9411052675515484,1,0,1,0,28,1524.6000000000001
9809-IMGCQ,1,1,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,96.7,2082.95,1,1,5,0.9791059509260128,1,1,1,1,28,2707.6
9699-UBQFS,0,1,1,0,43,1,2,1,2,2,0,0,2,0,0,1,2,94.5,4156.8,0,2,6,1.0229605020302694,1,1,1,0,49,4630.5
6656-JWRQX,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,30.55,30.55,0,0,2,1.0,0,0,1,1,7,213.85
3022-BEXHZ,1,0,1,1,67,1,2,1,0,2,2,2,2,2,2,1,0,111.2,7530.8,0,2,8,1.0107913669064748,0,1,0,1,84,9340.800000000001
3727-OVPRY,1,0,1,1,66,1,2,2,1,1,1,1,1,1,1,1,1,25.7,1714.55,0,2,2,1.0108182997288055,0,0,0,0,78,2004.6
3441-CGZJH,0,0,1,1,43,0,1,0,2,0,2,2,2,2,1,1,1,60.4,2640.55,0,2,6,1.0166910519020484,0,0,0,0,54,3261.6
2882-WDTBA,1,0,1,1,69,1,0,0,2,2,2,2,2,0,2,1,0,75.75,5388.15,0,2,7,1.0308796097001003,0,0,0,0,84,6363.0
0691-IFBQW,0,1,0,0,46,1,2,1,2,2,2,0,2,2,1,1,2,110.0,4874.8,1,2,8,0.9633992094861661,1,1,0,0,54,5940.0
3779-OSWCF,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,93.2,6506.15,0,2,9,0.9832179773922505,0,0,0,0,84,7828.8
4578-PHJYZ,1,0,1,1,52,1,0,0,0,2,2,2,2,0,1,1,2,68.75,3482.85,0,2,6,0.9742237762237762,0,0,0,1,66,4537.5
8327-LZKAS,0,1,1,0,43,1,2,1,0,0,2,2,2,2,1,1,2,107.55,4533.9,1,2,7,0.9803768933865266,0,1,0,1,54,5807.7
2675-IJRGJ,1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,0,19.65,978.0,0,2,1,0.9390753276681552,0,0,0,0,84,1650.6
4654-GGUII,0,0,0,0,18,0,1,0,2,2,0,2,0,0,1,1,3,40.2,711.95,0,1,4,0.9838999447208403,0,0,0,0,30,1206.0
7401-RUBNK,0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,1438.05,0,1,3,1.0680704099821747,1,1,1,0,24,1795.1999999999998
1599-MMYRQ,1,0,1,1,62,1,0,1,2,2,0,0,0,0,1,1,1,81.45,4983.05,0,2,4,0.9867621141012692,1,1,0,0,78,6353.1
5268-DSMNQ,0,1,1,0,62,1,2,1,0,2,2,0,2,0,1,1,1,97.95,5936.55,0,2,6,0.9775477942992639,1,1,0,1,78,7640.1
4248-HCETZ,1,1,1,0,30,1,0,1,0,2,2,0,0,0,0,1,3,79.65,2365.15,1,2,4,0.9898095835948943,1,1,1,1,36,2867.4
9415-DPEWS,0,0,0,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1639.3,1,1,5,1.0308117965163806,0,1,1,1,24,2120.3999999999996
6559-PDZLR,1,0,0,0,26,1,0,1,0,0,2,2,2,2,0,1,2,98.65,2537.0,0,2,6,0.989122382938906,0,1,1,1,32,3156.8
4971-PUYQO,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,3,94.55,2724.6,1,2,5,1.0672777483988483,1,1,1,1,33,3120.15
1135-LMECX,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,19.85,0,0,1,1.0,0,0,1,0,7,138.95000000000002
1140-UKVZG,0,0,0,0,17,1,2,2,1,1,1,1,1,1,0,0,3,24.8,475.25,0,1,2,1.127253320683112,0,0,1,0,23,570.4
2568-OIADY,0,0,1,0,37,1,2,1,0,0,2,0,2,2,0,1,2,99.5,3762.0,1,2,6,1.0218660871927203,1,1,1,1,43,4278.5
2749-CTKAJ,1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,20.15,419.9,0,1,1,0.9472140762463344,0,0,0,0,30,604.5
0264-CNITK,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,20.1,1389.6,0,2,1,0.9737229346226611,0,0,0,0,84,1688.4
5336-UFNZP,0,1,1,1,65,1,2,1,0,2,2,0,2,2,1,1,2,107.45,7047.5,0,2,7,1.0090560904893153,1,1,0,1,78,8381.1
9688-YGXVR,0,0,0,0,44,1,0,1,0,2,2,0,2,0,0,1,1,88.15,3973.2,0,2,5,1.0243902439024388,1,1,1,1,50,4407.5
6838-YAUVY,0,0,0,0,54,1,2,1,0,0,2,2,0,2,2,1,0,95.1,5064.85,0,2,6,0.9862620243797953,0,1,0,1,84,7988.4
9239-GZHZE,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,8124.2,0,2,9,0.9928386371413208,0,1,0,0,84,9546.6
0248-IPDFW,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.1,50.1,0,0,3,1.0,1,0,1,1,7,350.7
0436-TWFFZ,0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,85.25,5714.2,0,2,8,1.0004289403422768,0,0,0,0,84,7161.0
5180-UCIIQ,1,1,1,1,22,0,1,0,2,0,0,0,0,2,0,0,3,40.05,880.2,1,1,3,0.9989785495403475,1,0,1,0,28,1121.3999999999999
